item_id,genre_id
3566,1|2|9|13|15
3567,5|7|10|15|18
3568,5|7|9|10|18
3569,1
3570,5|10|15|18
3571,14|15
3572,5|9|10|11|18
3573,14|17
3574,1|5|10|14|15
3575,1|2|5|10|15|18
3576,10|18
3577,1|14|17
3578,10|15
3579,5|10
3580,1|10|18
3581,5|15
3582,1|15
3583,1|10
3584,1|10|15|18
3585,18
3586,2|10|13
3587,5|10|13
3588,1|10|13
3589,18
3590,1
3591,1|10|18
3592,1|5|10
3593,2|10
3594,2|10
3595,2|10
3596,1|7|10|17
3597,18
3598,1|2|10
3599,1|10
3600,1|10|18
3601,1|10|13|15|18
3602,1|10|13
3603,1
3604,1|2
3605,1|2|5|18
3606,1|2
3607,10|13|15
3608,1|10
3609,1|7|10|18
3610,1|7|10|11
3611,2|10|13
3612,5|10|18
3613,1|10
3614,1|10
3615,1|10
3616,2|5|10
3617,1|5|10
3618,9|10|11|13
3619,1|5|10
3620,1|2|5|10
3621,2|5|10
3622,1|10|14|17
3623,1|10|18
3624,1|10
3625,1|5|10|18
3626,1|18
3627,1
3628,2|5|10|13|18
3629,1|10
3630,1|10
3631,5|10
3632,2|5
3633,2|10
3634,15|17
3635,7|10|18
3636,10|13|18
3637,10|14
3638,2|10|13
3639,1|2|10
3640,9|10
3641,1|2|10
3642,7|10|15|18
3643,2|10|13
3644,7|10|18
3645,2|5|10
3646,2|7|10|13|15
3647,1|2|5|10|13|18
3648,18
3649,14
3650,1|2|5
3651,1|13
3652,1|5|9|11|17
3653,5|18
3654,5|10
3655,1|2|10
3656,5|10|18
3657,1
3658,1|10
3659,2
3660,1|2
3661,1|5
3662,1|5|10
3663,1|5|10
3664,2
3665,2|7|10|15
3666,1|10
3667,2|10|15
3668,1|2|10
3669,5|10
3670,10|17|18
3671,1|2|10
3672,1|2|7|10|11|13|15
3673,1|2|10
3674,1
3675,1
3676,1|2|13
3677,13
3678,13
3679,7|10|15|18
3680,1|15
3681,2|9|10
3682,2|7|10
3683,7|13|18
3684,2|5|10|13|18
3685,1|2|10|13
3686,1
3687,1|10|13
3688,10|13
3689,2|13
3690,1|2|10|13
3691,1|7|10|18
3692,1|10
3693,10|13|18
3694,7|10|11|13
3695,14|15|17
3696,5
3697,5|10|13|15|18
3698,15|18
3699,15
3700,1|2|10
3701,1|10
3702,1|2|5|10
3703,1|10
3704,1|2|5|10|15
3705,2|7|10
3706,1|2|10
3707,1|2|10|15
3708,2|10
3709,2|5|7|10|13|15|18
3710,1|10
3711,2|10|18
3712,2|10|15
3713,18
3714,1|5|10|15|18
3715,1|10
3716,10
3717,1|2|5|7|10|13
3718,2|7|10|13|18
3719,1|10
3720,1|2|10
3721,10|15
3722,1
3723,1|5|10
3724,1|10|11|18
3725,1|5|9|10|11
3726,2|10|18
3727,10|13
3728,5|7|10|18
3729,5|10
3730,1
3731,1|7|9|10|11|15|18
3732,1
3733,10
3734,1|2|10
3735,1|9|11|13
3736,1|2|10
3737,1|2|5|10|13
3738,10|18
3739,2|10
3740,2
3741,1|13
3742,1
3743,2
3744,1|10
3745,1|10|13
3746,1|5|10
3747,1|5|7|10|14|15|17
3748,1|2|5|10|15
3749,1|2|5|7|10
3750,1|5|10
3751,18
3752,5|10|18
3753,2|5|15|18
3754,5|10|13|18
3755,2|10
3756,5|10|18
3757,10|18
3758,10|18
3759,5|10
3760,5|10|18
3761,9|11|18
3762,1|5|7|10
3763,1|10|15
3764,18
3765,4|16|19|20
3766,1|10|15|18
3767,10|15
3768,5|9|10
3769,1|13
3770,5|10|13|15
3771,2|18
3772,1|2|10|13
3773,5|15
3774,1|15
3775,15
3776,15
3777,1|5|10
3778,1|9|18
3779,18
3780,1|5|10
3781,1|7|10|14|15|17
3782,10
3783,13
3784,1|9|10
3785,2
3786,1|2|7|10
3787,2|10
3788,1
3789,1|5|10|18
3790,5|10|13|15
3791,1|2|5|11
3792,1|2|10
3793,1
3794,1
3795,1
3796,1|13|18
3797,15
3798,1
3799,2|10
3800,5|10|18
3801,1|2|10|13|15|18
3802,2|5|10|13
3803,2|9|10
3804,2|10
3805,2|10
3806,2|10|13
3807,2|5|10
3808,2|10
3809,1|2
3810,1|10
3811,15
3812,1|2|9|10|11|13|18
3813,1|5|7|9|18
3814,10
3815,15|18
3816,5
3817,7|9|11|18
3818,5|10|15
3819,18
3820,1|7|10|13|15
3821,10|18
3822,1
3823,2|10
3824,1|5|10
3825,9|10|11|18
3826,1|5|10|14|15|17
3827,1|2|9|10
3828,2|9|10|15
3829,5|10|15|18
3830,5
3831,10
3832,1|2|7|10|13
3833,10|13|18
3834,4|19
3835,1|5|10|15
3836,1|10|13
3837,15|18
3838,2|10
3839,15
3840,2|10
3841,1|5|10|13|15|18
3842,5|15
3843,10|13|18
3844,13
3845,1|10|13
3846,18
3847,9|13|18
3848,10|15|18
3849,1|2|5|10|13|18
3850,9|11|13
3851,1|9|11
3852,1|10|13
3853,1|9|10|11|17
3854,5|10
3855,1|18
3856,1|9|10|11
3857,2|5|14
3858,1|2|13
3859,13
3860,1|10
3861,5|10|15|18
3862,10|11|18
3863,1|5|9|10|13|18
3864,1|2|5|10|13
3865,1|5|10|17|18
3866,1|2|7|10|13
3867,1|2|5|10|13|14|15|17|18
3868,1|5|10
3869,5
3870,1|10|18
3871,15|18
3872,7|10|15|17|18
3873,2|10
3874,18
3875,10|18
3876,5|10|18
3877,5|15|18
3878,1|10
3879,5|10
3880,1|5|10
3881,5|10|18
3882,1|2|18
3883,1|10
3884,10|18
3885,1|10
3886,1|2|10
3887,5|18
3888,1|5|10
3889,1|2|13
3890,1
3891,5|10
3892,1|2
3893,1|10
3894,1|10
3895,1|2|13|15|18
3896,1|10
3897,1|2|10
3898,1|10
3899,2|10|18
3900,1|2|10
3901,1|10|13
3902,18
3903,1|10
3904,1|2|13
3905,1|10
3906,1
3907,1|10
3908,1
3909,1|10
3910,1|2|13
3911,10|15|18
3912,10|17
3913,10|14
3914,10|14|15|17
3915,1
3916,1
3917,1|10|14|17
3918,1|2|10
3919,1|10|13|17
3920,10
3921,2|5|10
3922,1|10
3923,1|5|10
3924,7|10|14|17
3925,1|7|10|17
3926,1|2|10|18
3927,1|2|5|10|13
3928,10|15
3929,10|13
3930,5|10
3931,2|10|14|15|17
3932,1|2|10|11
3933,1|10|13
3934,1|2|10|13|15|18
3935,1|2|9|11|13|18
3936,9|15|17
3937,1|2|10
3938,1|10|13
3939,1|10
3940,1
3941,1|10
3942,2|5|9|10|15
3943,1|2|5|10
3944,1|2|10
3945,2|5|10|15
3946,1|2|5|10
3947,1|2
3948,5|10|18
3949,2|9|18
3950,15|17
3951,2
3952,1|5|10
3953,1|2
3954,1|2|7|10|13
3955,1|2|10
3956,1|10
3957,1|5|10
3958,2|10
3959,9|10
3960,1|2|10
3961,2|10
3962,5
3963,1|5|10
3964,1|5
3965,20
3966,2|5|10
3967,1|5|10
3968,5|10|13|15
3969,5|10
3970,5|10
3971,1|10
3972,1|10
3973,2|5|10|15
3974,2|10
3975,2|5|10
3976,2|10
3977,15
3978,7|10|15|18
3979,10|15|18
3980,10|18
3981,10|15|18
3982,2|10
3983,10|13|18
3984,1
3985,1|10|13|18
3986,1|2|10
3987,2|10|18
3988,5
3989,2|10|13
3990,1|10
3991,1|10
3992,1|2|7|10|13|18
3993,1|2
3994,2|10
3995,1|2
3996,1|10|18
3997,1
3998,1|5|10
3999,1
4000,2|5|10
4001,18
4002,1|2
4003,1|2
4004,1|5|10
4005,5|10|18
4006,1|2|9|11|13
4007,1|2|5|10
4008,1|2|5|10|15|17
4009,1|5|9|10
4010,10|14
4011,1|2
4012,1|10
4013,2
4014,1|5|10
4015,1|10
4016,5
4017,10|13|15|18
4018,2|10
4019,1|2|10|13
4020,13
4021,1|10
4022,1|9|13
4023,5|10
4024,2|10|15
4025,1|2|5|10|15
4026,5
4027,1|10|18
4028,1|10|17
4029,1|2|7|10|13|15|18
4030,1
4031,9
4032,1|13
4033,1|10|18
4034,2|5|9|10|11|13|18
4035,2|9|10|13
4036,1|2|10|18
4037,1|10
4038,2|5|10|13|15
4039,1|2|10
4040,1|2|9
4041,2|10
4042,15|17
4043,5|9|11
4044,5|10
4045,15
4046,2|9|15
4047,15
4048,2
4049,15
4050,18
4051,9|10
4052,1|5|10|15|18
4053,14
4054,1|2|7|10|15
4055,1|15|18
4056,4|16|19|20
4057,1|15|18
4058,1|5|10
4059,1|5|10|17
4060,1|10|13
4061,5|10|15
4062,1|14
4063,1|2
4064,5|10|14
4065,1|10
4066,5|10
4067,18
4068,14
4069,13|18
4070,1|10
4071,2
4072,19
4073,5|10|18
4074,5
4075,2|5|10
4076,1|2|10|13
4077,1|2|10
4078,1
4079,2|10
4080,1
4081,1|2|10|15|18
4082,1|5|10
4083,5|10
4084,10
4085,2|9
4086,1
4087,1
4088,14|15|17
4089,1|10
4090,2|5|10|13|15|18
4091,5
4092,5
4093,5
4094,2|5|10
4095,14
4096,1|2|10|18
4097,1
4098,10
4099,1
4100,1|2|10
4101,1
4102,1|2|10|13
4103,1
4104,10
4105,19
4106,1
4107,15
4108,1|9|18
4109,1|2|7|10|18
4110,15
4111,18
4112,13
4113,1|10|13
4114,1|2
4115,1|2|5|14
4116,1|2|5|10
4117,1|2|10
4118,1|5|18
4119,1|10|13
4120,1
4121,1
4122,1
4123,1|2
4124,1|2
4125,10|15|18
4126,13
4127,1|10|13
4128,10|13
4129,6|12
4130,1|15
4131,1|2|10|15
4132,13|18
4133,1|10
4134,1|10|18
4135,3|6|8|19|21
4136,2|10
4137,1|2|10|13|15
4138,1|7|13
4139,1|2|5|10
4140,1|10|13
4141,9|11|13|18
4142,1|14|15|17
4143,1|2|7|10|13|15|18
4144,1|7|10|15|17
4145,1|10
4146,2|10
4147,15|18
4148,9|10|11|18
4149,2|9|10|11|13|18
4150,10|13|15
4151,10|13
4152,15
4153,1|2
4154,1|10|13
4155,10
4156,2|9|11|13
4157,15|17|18
4158,5|9|15
4159,4|19
4160,7|10|15|17|18
4161,10|15|18
4162,2|5|10|15
4163,1|2|10
4164,10|15
4165,1|5|9|10|18
4166,1
4167,1|5|10
4168,1|10
4169,1|2|10
4170,1|2|10
4171,2
4172,2|10
4173,2|10
4174,1
4175,1|10|14
4176,2|10|15
4177,1|2|10
4178,10|13
4179,14
4180,1|5|10
4181,1|2|10
4182,13|18
4183,1|2|10|14
4184,1|10|18
4185,2|7|10|13|18
4186,1|2|10
4187,1|10|18
4188,5|10|15|17
4189,15|18
4190,1|18
4191,10|15|18
4192,14|15|17|18
4193,10|18
4194,7|10|15|18
4195,7|10|15|18
4196,2|10
4197,1
4198,1|2|10
4199,15|18
4200,2|10
4201,5|10|18
4202,1|10
4203,1|2|9|10|15|18
4204,15|18
4205,1|9|10
4206,10|13
4207,1|13
4208,1|10
4209,1|5|10
4210,10|11|18
4211,10|15
4212,15
4213,15
4214,2
4215,2
4216,1|2
4217,1|10
4218,1|2|10
4219,1
4220,5|10
4221,1
4222,2|5|10|13
4223,1|5|10
4224,1
4225,1|2|10|13
4226,1|10|18
4227,2|10
4228,10|13|18
4229,1|10
4230,5|10
4231,1|10|18
4232,2
4233,1|5|10|14|17
4234,1|2|18
4235,2|10
4236,2|5|10|13|18
4237,5|10|18
4238,14|17
4239,10
4240,2|10
4241,2|5|10
4242,1|5|10|11|18
4243,18
4244,1|2
4245,1
4246,2|5
4247,2|5|7|10|13
4248,2
4249,1|10
4250,1|2
4251,5|18
4252,5|10|18
4253,2|5|10|13|18
4254,5|10|18
4255,2|10|18
4256,2|5|10
4257,2|5|10
4258,1
4259,1|10
4260,1|10|15
4261,8|16
4262,3|6|12
4263,1|2|9|11|13
4264,5|10
4265,13|18
4266,5|9|10|15|17|18
4267,2|10
4268,5|10|15|18
4269,1|2|7|10|11|15
4270,5|10
4271,2|10
4272,10
4273,2|10
4274,2|10
4275,2|10
4276,2|10
4277,5|15|18
4278,2
4279,5|10
4280,5|10
4281,1|5|10
4282,1|2|10
4283,1|5|9|10
4284,19
4285,1|2
4286,1|2|7|10|13|15
4287,1|13|14
4288,2|10|13
4289,2|10|18
4290,1|10
4291,5|10
4292,14
4293,1|2|10
4294,5
4295,1
4296,1|10|13
4297,1|2|10
4298,2|5
4299,18
4300,1
4301,1
4302,5|10
4303,1|10
4304,1|5|10
4305,5|10|15
4306,5|10
4307,2|10|18
4308,5|10|15|18
4309,1|2|10
4310,5|10
4311,2|13
4312,2|10|11|13
4313,18
4314,2|7|9|10|18
4315,1|2|13|18
4316,1|10
4317,1
4318,5|10
4319,1|10|14
4320,1|7|10
4321,1|7|10|13|15
4322,1|10|13
4323,2|10
4324,1|2|10|13|18
4325,1|14
4326,2|10
4327,1|2|10
4328,1|2
4329,2|5|10
4330,7|10|15|18
4331,7|10|14
4332,1|9|11|13
4333,9
4334,2|10
4335,1
4336,1|5|10
4337,1|10|13|18
4338,1|2|13
4339,1|10|13|15
4340,10|18
4341,2|5|10
4342,5
4343,2|5
4344,2
4345,2|5|10
4346,5
4347,5
4348,5
4349,5
4350,5|10
4351,10
4352,2|10
4353,1|2|7|10
4354,1|2|13
4355,2|5|10
4356,1|5|10
4357,5
4358,2|5|10|13
4359,15|18
4360,15|18
4361,10|13|18
4362,2|5
4363,1
4364,5|10|11|18
4365,2
4366,1
4367,1|5|9|13
4368,1|5|10
4369,5|10
4370,1|2|5|10
4371,1|2|5|10
4372,2|10
4373,1|2|5|10
4374,1|2|5|10|11
4375,2|5|7|10|13|15
4376,10|15
4377,1|5|10
4378,2|5|10
4379,5
4380,2|10
4381,2|5|10
4382,5|10
4383,2|5|10
4384,1|2|10
4385,14|17
4386,1
4387,1|10
4388,2|10
4389,2|10
4390,1|14
4391,7|10|14|15
4392,1|2
4393,1
4394,1|10|14
4395,1|2|7|10|13
4396,1|2
4397,1
4398,13
4399,2|13|18
4400,10
4401,1|5|7|10
4402,1|2|10
4403,2|10
4404,1|2|7|10
4405,15
4406,1|2|10
4407,1|10|15
4408,10|13
4409,1|2|7|10|13
4410,1|10|18
4411,10|14
4412,13|18
4413,2|5
4414,2|10
4415,5|10|18
4416,5|10
4417,2|10
4418,1|10
4419,10
4420,10|18
4421,1|5|10
4422,1|5|10
4423,1|5|10
4424,1
4425,2|5|10
4426,1|2|5
4427,1
4428,10|13
4429,10
4430,5
4431,1
4432,5|9|10|18
4433,10|18
4434,1|2|7|10
4435,1|2|5|7|10|13|15
4436,10|15|18
4437,5|18
4438,1|10|13
4439,3|6|8|16|19|21
4440,2|10|13|15|18
4441,2|5|10
4442,3|6|8|19|21
4443,13
4444,1|9|10|13|18
4445,7|10|15|18
4446,1|10|18
4447,19
4448,2|5|10
4449,3|20
4450,1|9|11|13
4451,1|2|5|10
4452,1|2|10
4453,2
4454,1
4455,1
4456,18
4457,1|18
4458,15|18
4459,2
4460,2|10|13
4461,1|2|10|13
4462,13
4463,1|2|10
4464,2|5|10
4465,1|2
4466,1|11
4467,1|13|15
4468,10
4469,5|10
4470,18
4471,18
4472,7|10
4473,1|10|14
4474,10|13
4475,10|13
4476,2|5|10
4477,10|13
4478,10|13
4479,10|13
4480,10|13
4481,10|13
4482,10|13
4483,2|10|13
4484,10|13
4485,2|10|13
4486,5
4487,10|13
4488,2|10|13
4489,10|13
4490,10|13
4491,2|10|13
4492,2|10
4493,2|10|13
4494,2|10|13
4495,5|10
4496,1|10
4497,1|10
4498,19
4499,5|9|10|18
4500,10|18
4501,1
4502,1|2|5|9|13
4503,1|9|10
4504,1|2|9|13
4505,10|15|18
4506,1|2|5|10
4507,10|13|18
4508,2|10
4509,10|15
4510,1|10|15
4511,10
4512,5|10|15|18
4513,2|10
4514,1|10|18
4515,1
4516,1|10|13
4517,2|5|10
4518,1|10|14
4519,5|7|9|10|11|13
4520,1|10|13|18
4521,1|7|10|13|15
4522,10|13|15|18
4523,2|10|18
4524,9|10|11|15|17|18
4525,1|5|10
4526,5|7|9|10
4527,1|7|10|17
4528,5|10|15|17|18
4529,1|5|15
4530,7|10|15|18
4531,1
4532,7|10|11|15
4533,18
4534,5
4535,9|11
4536,1|15
4537,1
4538,1
4539,2|10
4540,2|5|10|18
4541,10|13|18
4542,5|7|9|10|15
4543,2|5|13
4544,1|2|10
4545,1|2|10
4546,2
4547,5
4548,2
4549,1|2|5
4550,2
4551,1|10
4552,2|10|13
4553,5|10|15
4554,1|2|10
4555,10
4556,9|10|11|18
4557,1|13
4558,13
4559,5
4560,5|10|15|18
4561,2|10|13
4562,2|5|10|13
4563,7|10|13|15|18
4564,2
4565,2
4566,2
4567,2
4568,15
4569,1|2
4570,2
4571,2|5|10
4572,1|2|10|13
4573,9|11|13
4574,10
4575,10|15
4576,10|15
4577,1|10|14
4578,10|13|18
4579,5|10|15|18
4580,5|10
4581,1|2|5|10
4582,2|10|14
4583,10
4584,14|17
4585,9|11|13
4586,1|10
4587,1|10
4588,15
4589,1
4590,15
4591,10|15|18
4592,1|5|10
4593,1|2|10|13
4594,10
4595,13
4596,1|10
4597,1|2|5|10
4598,1|2|10
4599,2|13
4600,1|2|10
4601,1|2|10
4602,1|2|10
4603,1|2|10
4604,1|10
4605,1|10|13
4606,1|13
4607,9|10|18
4608,18
4609,10|18
4610,9|10|18
4611,15|17|18
4612,7|14|15
4613,1|10
4614,4|19
4615,10|15|18
4616,3|6|19
4617,10
4618,5|10
4619,2|5|10|18
4620,10|17
4621,5|10|18
4622,5|10
4623,5|10|18
4624,5|10|18
4625,1|2|7|10|13
4626,2|5|10
4627,1|10|14
4628,2
4629,1|2|5|10
4630,1|10
4631,5|10|18
4632,5|10|18
4633,2|9|11|13
4634,10|18
4635,1|2|10
4636,1|5|10
4637,1|10|18
4638,2|5|9|10|15
4639,1|2|7|10|18
4640,2|5|9|10
4641,9|10|11|13|18
4642,1|5|10|17
4643,10|13|18
4644,10|15|17|18
4645,1
4646,2|7|9|10|13|18
4647,1|10|13
4648,18
4649,1|10
4650,7|9|10|11|13|18
4651,10|13|18
4652,1|5|10
4653,2|5|9|10
4654,13|15|18
4655,5|7|9|10|15|18
4656,15|17
4657,1|5|10
4658,1|7|10|13
4659,10
4660,9|10|14|15
4661,7|9|14|15
4662,1
4663,1|10
4664,2|5|9|10
4665,1|18
4666,5|10|18
4667,5|10|17|18
4668,3|8|19|21
4669,2|10|13
4670,10
4671,1|2|10
4672,18
4673,10|15|18
4674,1|10
4675,1|2|9|11|13
4676,15
4677,5
4678,1|10
4679,1|10
4680,18
4681,1|10
4682,2|5|10
4683,10|13|14|17
4684,9|11|13
4685,1|10
4686,15
4687,2|10
4688,5|9|10|18
4689,10|15
4690,2|5|10|11|15
4691,2|5
4692,1|10
4693,18
4694,1|10|14
4695,14|15|17|18
4696,2|5|18
4697,9|10|11|13|18
4698,2|5|9|13|15|18
4699,5|10|15|18
4700,2|5
4701,1
4702,7|10|14|15
4703,18
4704,1|10|18
4705,14|15|17
4706,9|10|11|18
4707,2|5|10
4708,2|5|10
4709,1|18
4710,2|10|15|18
4711,10|18
4712,1|2|7|10
4713,7|18
4714,13|18
4715,2|9|10|11|13
4716,15
4717,1|2|7|9|10|18
4718,2|10|18
4719,5|10
4720,15
4721,2|10|18
4722,7|15|18
4723,5|10
4724,7|10|18
4725,1|5|10|11
4726,2|5|10
4727,14|15|17
4728,2|5|10
4729,10|17
4730,1
4731,1|10
4732,1|2|5|10
4733,2|5|10
4734,2|5|10
4735,9|15
4736,2|10
4737,1|5|10
4738,1|2|5|10
4739,6|12
4740,14
4741,15|18
4742,18
4743,1|18
4744,10
4745,2|5|10|13
4746,1|2|10|13|18
4747,15
4748,2|10
4749,2|5|10|13
4750,9|15
4751,10|15|18
4752,1|10
4753,2|10
4754,2|5|10
4755,2
4756,1|2
4757,2|10|18
4758,5|10
4759,6|7
4760,10
4761,5|10
4762,5|10|18
4763,5|10
4764,5|10|15
4765,5|7|10|18
4766,5|10
4767,1|10
4768,1|2|10|13
4769,15|18
4770,1|18
4771,1|7|9|10|14|15|17
4772,1|10
4773,14
4774,1
4775,1|5|10
4776,5|10
4777,15|18
4778,18
4779,10|13
4780,1|5|10
4781,13|18
4782,1|14
4783,1|10
4784,13
4785,1
4786,10
4787,1|2|7|10|13
4788,1|2|9|11|13
4789,1
4790,2|5
4791,1|7|10|15
4792,5|10|18
4793,1
4794,1|2|7|10|13
4795,2|10
4796,1|10|17
4797,1|10
4798,18
4799,2|10|13
4800,5|10|15|18
4801,1|2|10|13
4802,10|13|18
4803,14|15|17
4804,17
4805,2
4806,1|10|18
4807,1|10
4808,1|10|13
4809,10|11|13
4810,1|2|7|10|13
4811,1|10
4812,2|10
4813,1|14|17
4814,2|10|13|18
4815,5|18
4816,10|13
4817,1|10
4818,1|10
4819,2|10
4820,2|5|10
4821,2
4822,2|10
4823,1|2
4824,1|5|10
4825,18
4826,5|10|18
4827,14
4828,1|2|9|10
4829,1|10
4830,1|9|10|11|18
4831,14|15|17
4832,5|10
4833,5|10
4834,5|10|18
4835,2
4836,1|2|10
4837,7|10|15|18
4838,1|2|5|10
4839,5|10
4840,1|5|10|14
4841,1|10
4842,1
4843,1|10|15
4844,2
4845,1|18
4846,1|10|14
4847,1|2|5|7|10|13|15
4848,1|2|7|10|15
4849,2|10
4850,1|7|10|18
4851,1|2|13
4852,13
4853,2|5|10|15
4854,13
4855,2|10|18
4856,5|10|18
4857,1|2|5|10|18
4858,2|5|10
4859,1|10
4860,2|10
4861,5|10|13|18
4862,5|9|10|18
4863,1|2|10|13
4864,1|2|10
4865,1|10
4866,5|10
4867,1|2|10|13|18
4868,1|2|10
4869,1|10
4870,2|5
4871,2|7|10|13|15
4872,1|2|7|10
4873,5|10
4874,18
4875,13|18
4876,5
4877,10|13|18
4878,1|2
4879,1|7|10
4880,1|2|10
4881,1|2|10|13
4882,2|10|13|15
4883,2|10|13|15
4884,2|10|13
4885,5|10|13
4886,14
4887,1|2|10
4888,1
4889,18
4890,13|18
4891,1|10
4892,1|2|5|10|13|18
4893,1|5|10|15
4894,1|15
4895,1|2|5|10
4896,2|10|13
4897,5|10|15|18
4898,4|20
4899,5|10
4900,5|10
4901,1|10
4902,5|9
4903,5
4904,5|9|10|18
4905,1|10|18
4906,1|5|10
4907,5
4908,1|5|10|15
4909,7|10|15|18
4910,1|10|17
4911,2|5|10|13
4912,2|5|10|13
4913,1|2|5|10|13|18
4914,7|10|15|18
4915,2|5|10|13
4916,1|7|10
4917,1|2|5|10
4918,2|10
4919,1|10
4920,2|10
4921,2
4922,5|14
4923,1|2|18
4924,1|2|7|10|13|18
4925,5|9|15
4926,1|5|10
4927,4
4928,2
4929,1|14|15|17
4930,1|5|10
4931,2|5|10
4932,1|10
4933,1|10
4934,5|10|15|18
4935,9|10|13|18
4936,5|10|13
4937,1|10|13
4938,1|2|5|10|15
4939,10|13|15|18
4940,10|13
4941,10|15|18
4942,2|7|9|10|11|13
4943,10|18
4944,2|10|13|18
4945,2|5|7|10|13|18
4946,7|13
4947,7|10|13|18
4948,9|11|15|18
4949,9|11|13|18
4950,13
4951,1|7|10|14|15
4952,10|15|18
4953,15
4954,10|13
4955,10|11|13
4956,1
4957,1|10
4958,1|10
4959,1|7|13
4960,2|10|13|18
4961,1|10|13
4962,1|2|10
4963,17
4964,15
4965,1|10
4966,1|2|10
4967,10
4968,1|5|10
4969,1|2|5|10|11|15
4970,10
4971,2|10|13
4972,1|2|10|13
4973,2|10
4974,1|5|10|14|15
4975,2
4976,2
4977,2|5|10
4978,2
4979,10
4980,1|10|18
4981,1|10
4982,15|17
4983,1
4984,2|10
4985,1|10
4986,1|10|13
4987,1|2|15
4988,2|5|10|13|15
4989,9|10|11|18
4990,1|2
4991,1|2|10|13|18
4992,1|10|13
4993,1|10|15|18
4994,10
4995,15|18
4996,1
4997,1|2
4998,10|15|17|18
4999,21
5000,1|7|10
5001,1|2|10
5002,1|14
5003,1|2
5004,1|7|9|10|13
5005,1|2
5006,18
5007,10|18
5008,1|10
5009,1|10|14
5010,1|2|10|18
5011,1|10|17
5012,1|7|10
5013,5|7|9|10|13|15|18
5014,1|5|7|10|14
5015,9|13
5016,1|2|10
5017,1|10
5018,18
5019,1|5|10
5020,1|5|10
5021,1
5022,2|10|13
5023,2
5024,1|2|10
5025,10|13|14|15
5026,1|2|10
5027,5|10
5028,5|10|14
5029,10|13
5030,10|15
5031,1|2|10|15|18
5032,1|5|10|15
5033,15|17
5034,5|10|15
5035,5|10|15|18
5036,1|5
5037,1|5|10
5038,10
5039,13
5040,10|15|17|18
5041,1|2|10
5042,2|5|10|15
5043,1|7|10|13
5044,1|10|13
5045,10|15
5046,1|10
5047,1|10
5048,1|5|10
5049,1|10|14
5050,1|18
5051,5|10|18
5052,1|10
5053,10|15|18
5054,10|15|18
5055,1|7|9|10
5056,1|13
5057,1|7|10|11|13
5058,1|2|13
5059,1|7|10|13
5060,1
5061,2
5062,5|10
5063,2|10
5064,1|15
5065,2|15
5066,1|2|10|18
5067,5|18
5068,5|17
5069,1|10
5070,10
5071,1|2|10|14
5072,1|2
5073,1|2
5074,15
5075,5|7|10|15|17
5076,14
5077,10|14
5078,15
5079,1|2|10
5080,5|10
5081,1|10|13|18
5082,1
5083,1|10
5084,1|10
5085,5|10|11|18
5086,1|7|11|14|15
5087,1|10
5088,2|10
5089,2|9|10
5090,1|10
5091,1|5|10
5092,18
5093,5|13
5094,1|10
5095,2|5|10
5096,1|10
5097,1|10
5098,1|2|10
5099,1|2|5|10
5100,5|10
5101,2|10
5102,2|5|10|15
5103,2|10
5104,10|14|17
5105,1|5|10
5106,5
5107,2
5108,13|18
5109,1|10|14
5110,5|9|17
5111,14|15|17
5112,1|10
5113,1|10
5114,1|2|13
5115,1|5|9|10
5116,2|10
5117,2|5|10
5118,10|13
5119,1|2|5|10
5120,10
5121,1|5|10|14|15|17
5122,1|9|11
5123,9|11|15
5124,1|5|10
5125,1|2|10|13
5126,5|10
5127,5|10|15|18
5128,1|10|13
5129,1|7|10|13
5130,1|2|10
5131,1|2
5132,1|10
5133,1|2|10
5134,2|10|13
5135,10
5136,5|10
5137,1|10
5138,1|13
5139,2|10
5140,2|10
5141,1|2|10
5142,2|10
5143,2|5
5144,2
5145,2|10
5146,2|10|13
5147,2|13
5148,2|10
5149,2|10
5150,2|10
5151,2|10
5152,1|2|10|13
5153,2|10
5154,2|10
5155,2|5|10
5156,2|10
5157,2|10
5158,2
5159,2|10
5160,1|2|10|13
5161,1|2|10
5162,2|10
5163,2|10
5164,10|18
5165,1
5166,7|10|15
5167,7|10|15|18
5168,1|2
5169,1|2
5170,1|2
5171,1
5172,2|7|10|13
5173,18
5174,2
5175,1
5176,5|10
5177,5|10
5178,2|5
5179,1|2|10
5180,1|10
5181,1|7|10
5182,1|10|15
5183,2|10
5184,5|7|9|10|18
5185,2|10|13
5186,1|2|5|13
5187,2|10|15
5188,5
5189,10
5190,20
5191,5|10|15
5192,1|10
5193,1
5194,5|10|18
5195,1|2|7|10|15
5196,1|13
5197,5|9|10
5198,1|2|10
5199,5|10
5200,5|10
5201,2|5|10
5202,1|5|10
5203,2|10
5204,1|10
5205,2|5|10
5206,1|10
5207,2|5|10
5208,1|2|5|10
5209,1|2|5|10
5210,10
5211,5|10
5212,1|2|5|10
5213,1|2|10
5214,1|10
5215,14
5216,15
5217,2|10
5218,13
5219,2|10
5220,14|15|17
5221,1
5222,1|14
5223,1|2|10
5224,5|10|15
5225,1|2|5|9|10|13
5226,1|10
5227,5|18
5228,1|5|10
5229,15|18
5230,1|10
5231,2|5|10
5232,1|5|10|18
5233,5|7|10|18
5234,5|10|14
5235,1|2|10
5236,1|10|13
5237,10
5238,10|17|18
5239,10|18
5240,1|2|5|7|10
5241,5|10|18
5242,5|10
5243,2|5|10
5244,2|5|10
5245,10
5246,15
